17/12/2010 22:12:33	device = Conexant 2388x Video Capture
17/12/2010 22:12:33	device = RZ300C
17/12/2010 22:12:33	device = TCC-1.4C LICE Camera
17/12/2010 22:12:33	device = Google Camera Adapter 0
17/12/2010 22:12:33	device = Google Camera Adapter 1
17/12/2010 22:12:33	device = Virtual Cam
17/12/2010 22:12:33	create device exception : device not found
17/12/2010 22:14:47	close file camera
17/12/2010 22:14:47	signaltostop
17/12/2010 22:14:47	camera stop
17/12/2010 22:14:47	camera stop ok
17/12/2010 22:14:47	camera null
17/12/2010 22:14:47	camera null
17/12/2010 22:14:47	dll1
17/12/2010 22:14:47	dll2
17/12/2010 22:14:47	dll1
17/12/2010 22:14:47	dll2
17/12/2010 22:14:47	ouverture de [Webcam Classic]
17/12/2010 22:14:47	device = Conexant 2388x Video Capture
17/12/2010 22:14:47	device = Webcam Classic
17/12/2010 22:14:47	bind to [System.__ComObject]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	... pin ID = 0[Capturer]
17/12/2010 22:14:47	grab pin in [System.__ComObject]
17/12/2010 22:14:47	setmediatype
17/12/2010 22:14:47	add source filter
17/12/2010 22:14:47	add grabber
17/12/2010 22:14:47	cap pin out 0
17/12/2010 22:14:47	grab source pin out [System.__ComObject]
17/12/2010 22:14:52	connect pins
17/12/2010 22:14:53	connection ok
17/12/2010 22:14:53	install callback
17/12/2010 22:14:53	install callback ok
17/12/2010 22:15:04	avt question
17/12/2010 22:15:05	mainfrm clos
17/12/2010 22:15:05	mainfrm close
17/12/2010 22:15:05	savxml in
17/12/2010 22:15:05	call savxml
17/12/2010 22:15:05	call savxml ok
17/12/2010 22:15:05	savxml ok
17/12/2010 22:15:05	close file camera
17/12/2010 22:15:05	signaltostop
17/12/2010 22:15:05	camera stop
17/12/2010 22:15:05	camera stop ok
17/12/2010 22:15:05	camera null
17/12/2010 22:15:05	camera null
17/12/2010 22:15:05	closefile ok
17/12/2010 22:15:10	avt question
17/12/2010 22:15:12	mainfrm clos
17/12/2010 22:15:12	mainfrm close
17/12/2010 22:15:12	savxml in
17/12/2010 22:15:12	call savxml
17/12/2010 22:15:12	call savxml ok
17/12/2010 22:15:12	savxml ok
17/12/2010 22:15:12	closefile ok
17/12/2010 22:16:17	dll1
17/12/2010 22:16:17	dll2
